ct2010,MedianRent2016,MedianRent2012,Change20162012,UnempRate2016,eviction-rate,eviction-filing-rate,rent-burden,poverty-rate,TotalEMployees,FoodServicePct,FinancialPct,EducationPct,SocialServPct,ConstructionPct,Shipping_Manuf
016500,2419,1752,667,2,0,0.66,43.2,4.66,3656,0.017505470459519,0.080689277899344,0.086706783369803,0.013949671772429,0.021881838074398,0.011761487964989
016600,1614,1241,373,8.7,0,0.64,24.1,7.89,891,0.039281705948373,0.085297418630752,0.115600448933782,0.019079685746353,0.039281705948373,0.057239057239057
017800,1363,1138,225,7.9,0,2.31,22.6,4.62,1366,0.064421669106881,0.027086383601757,0.01683748169839,0.003660322108346,0.103221083455344,0.187408491947291
019800,1435,1260,175,3.2,0,1.89,28.1,2.17,788,0.046954314720812,0.08248730964467,0.097715736040609,0.006345177664975,0.019035532994924,0.16243654822335
020300,2021,1838,183,9.5,0,2.6,23.8,3.52,1078,0.036178107606679,0.097402597402597,0.060296846011132,0.039888682745826,0.015769944341373,0.045454545454546
020800,1183,1193,-10,10.5,0,0.95,50,26.66,1424,0.032303370786517,0.049157303370787,0.054073033707865,0.019662921348315,0.046348314606742,0.117977528089888
023400,1394,1215,179,2.9,0,1.48,50,30.23,1284,0,0.017133956386293,0.246105919003115,0.012461059190031,0.041277258566978,0.017133956386293
023500,1344,1252,92,7.2,0,1.42,50,40.49,1955,0.014833759590793,0.065473145780051,0.075703324808184,0.024552429667519,0.052173913043478,0.080818414322251
023800,1418,1159,259,5.3,0,1.07,50,29.06,1371,0.014587892049599,0.045951859956236,0.185995623632385,0.062727935813275,0.051787016776076,0.062727935813275
024300,1075,1076,-1,10.7,0,0.81,43.4,22.03,2164,0.02818853974122,0.079482439926063,0.06192236598891,0.021719038817006,0.024029574861368,0.063770794824399
028000,1195,989,206,13.3,0,0.29,31.5,8.15,906,0.038631346578367,0.08719646799117,0.011037527593819,0.012141280353201,0.112582781456954,0.11037527593819
029400,1229,1008,221,11.8,0,3.28,30.1,13.39,822,0.118004866180049,0.045012165450122,0.04014598540146,0.02676399026764,0.079075425790754,0.142335766423358
029800,1281,1032,249,7.2,0,1.88,30.3,11.48,1833,0.071467539552646,0.035460992907802,0.054009819967267,0.00872885979269,0.060556464811784,0.092198581560284
041401,1390,1362,28,6.3,0,3.25,35.3,13.31,592,0.10472972972973,0.050675675675676,0.067567567567568,0.018581081081081,0,0.108108108108108
047000,1355,1132,223,3.9,0,3.36,49.4,31.33,874,0.026315789473684,0.033180778032037,0.083524027459954,0.005720823798627,0.04233409610984,0.030892448512586
047200,1564,1523,41,5.8,0,2.02,47.8,19.08,712,0.008426966292135,0.068820224719101,0.193820224719101,0.026685393258427,0.012640449438202,0.036516853932584
047400,1384,1318,66,4.2,0,3.62,39.1,19.75,866,0.013856812933025,0.026558891454965,0.299076212471132,0.046189376443418,0.068129330254042,0.054272517321016
047600,1185,1243,-58,10.2,0,1.5,36.1,22.75,1172,0.045221843003413,0.104095563139932,0.176621160409556,0.000853242320819,0.084470989761092,0.085324232081911
049900,1700,1029,671,8.5,0,1.14,28.2,2.93,1294,0.065687789799073,0.108191653786708,0.0741885625966,0.009273570324575,0.074961360123648,0.010819165378671
051500,2465,1460,1005,1.9,0,1.37,26.2,6,1690,0.013609467455621,0.110650887573964,0.039644970414201,0.008284023668639,0.005325443786982,0.005325443786982
051700,2334,1536,798,3.9,0,0.98,31.4,1.85,1835,0.005994550408719,0.114986376021798,0.053405994550409,0.006539509536785,0.010899182561308,0.047956403269755
056400,1529,866,663,4.6,0,1.19,24.7,3.5,1176,0.012755102040816,0.043367346938776,0.083333333333333,0.00765306122449,0.03656462585034,0.097789115646259
056500,1797,1348,449,6,0,2.21,27.4,6.43,1938,0.004643962848297,0.103199174406605,0.071207430340557,0.003611971104231,0.021155830753354,0.038699690402477
056800,1366,1178,188,2.1,0,3.8,21.9,10.72,902,0.041019955654102,0.052106430155211,0.113082039911308,0.034368070953437,0,0.084257206208426
058900,1799,1426,373,5.3,0,0.46,25.9,5.48,985,0.033502538071066,0.040609137055838,0.111675126903553,0.025380710659899,0.05989847715736,0.056852791878173
061200,1348,839,509,8.7,0,1.95,50,6.41,536,0.007462686567164,0.083955223880597,0.072761194029851,0.014925373134328,0.069029850746269,0.009328358208955
062000,1560,1390,170,7.7,0,1.46,21.1,5.7,900,0.028888888888889,0.053333333333333,0.06,0.022222222222222,0.045555555555556,0.026666666666667
063200,1325,1231,94,11.5,0,2.6,29.3,4.42,670,0.03134328358209,0.077611940298508,0.102985074626866,0.017910447761194,0.017910447761194,0.104477611940299
064000,1094,697,397,2.3,0,1.18,20.1,12.13,794,0.017632241813602,0.084382871536524,0.1272040302267,0.013853904282116,0.032745591939547,0.07808564231738
064400,1307,1117,190,1.6,0,2.11,25.6,12.36,1307,0.057383320581484,0.09946442234124,0.115531752104055,0.003825554705432,0.037490436113237,0.143840856924254
064600,1494,1356,138,6.6,0,2.5,26.5,3.21,865,0.01849710982659,0.090173410404624,0.151445086705202,0.028901734104046,0.021965317919075,0.039306358381503
065400,1500,1167,333,3.4,0,0,27,7.84,669,0.047832585949178,0.04932735426009,0.164424514200299,0.011958146487295,0.031390134529148,0.04932735426009
065600,1211,,1211,5.2,0,0,,6.62,786,0.086513994910942,0.067430025445293,0.10559796437659,0.017811704834606,0.092875318066158,0.047073791348601
066000,1472,1330,142,5,0,0.82,13,0.71,1019,0.021589793915604,0.061825318940137,0.098135426889107,0.033366045142296,0.029440628066732,0.090284592737978
067200,1329,1471,-142,11,0,1.86,33.8,15.56,781,0.058898847631242,0.025608194622279,0.044814340588989,0,0.078104993597951,0.07426376440461
069000,1631,1319,312,8.5,0,3.07,42.9,5.04,1059,0.011331444759207,0.0547686496695,0.130311614730878,0.106704438149197,0.023607176581681,0.050991501416431
075200,1875,1583,292,4.7,0,0,50,1.95,493,0,0.133874239350913,0.111561866125761,0.022312373225152,0.016227180527383,0.054766734279919
075600,1093,1133,-40,5.6,0,3.17,35.7,14.39,942,0.03927813163482,0.111464968152866,0.101910828025478,0.014861995753716,0.016985138004246,0.048832271762208
059401,1217,1087,130,11.6,0.05,0.98,32.8,18.5,3944,0.024087221095335,0.087474645030426,0.036004056795132,0.021298174442191,0.098377281947262,0.077079107505071
014500,1586,1365,221,5,0.07,2.05,28.8,4.17,2657,0.104629281144148,0.033120060218291,0.073391042529168,0.02973278133233,0.025592773805043,0.043281896876176
053300,1123,1055,68,0.7,0.07,0.47,50,57.84,1774,0.034385569334837,0,0.203494926719278,0.032694475760992,0.017474633596392,0.116121758737317
003600,1412,1222,190,5,0.08,4.7,26.6,4.67,2120,0.021698113207547,0.052358490566038,0.082547169811321,0.035377358490566,0.003301886792453,0.074056603773585
051900,2433,1767,666,5.6,0.09,0.98,24.4,2.3,3851,0.033757465593352,0.090366138665282,0.072448714619579,0.019735133731498,0,0.027005972474682
055300,2082,1561,521,2.6,0.09,1.92,30,5.91,2141,0.053246146660439,0.058851004203643,0.055114432508174,0.008407286314806,0.007940214852872,0.041102288650164
005601,1439,1231,208,9.8,0.11,2.76,34.7,4.32,1350,0.019259259259259,0.077777777777778,0.125185185185185,0.008888888888889,0.031851851851852,0.022222222222222
027000,1263,805,458,6.9,0.11,1.71,35.3,16.61,1086,0.020257826887661,0.05524861878453,0.040515653775322,0,0.117863720073665,0.073664825046041
030200,1230,1076,154,7.5,0.11,1.95,27.1,18.61,2030,0.073399014778325,0.050246305418719,0.082758620689655,0.017733990147783,0.052216748768473,0.145812807881773
000502,1998,1746,252,5.8,0.12,0.83,28,7.14,1662,0.010830324909747,0.144404332129964,0.090854392298436,0.034296028880867,0.020457280385078,0.01323706377858
006000,1429,1232,197,10.9,0.12,0.97,32.4,15.04,1691,0.188645771732703,0.046717918391484,0.086339444115908,0.004139562389119,0.062093435836783,0.061502069781195
